0.000000,0.000000,0.000000
0.000986,-0.000183,0.000592
0.000196,-0.000125,-0.001674
-0.000095,-0.000353,-0.003624
0.000095,-0.001206,-0.001857
0.000248,-0.000896,-0.002192
-0.000082,-0.000637,-0.003638
0.000174,0.000108,-0.004962
0.001451,0.000346,-0.004461
0.002907,0.001128,-0.004391
0.002834,0.001282,-0.005849
0.003353,0.001852,-0.007169
0.003648,0.002596,-0.008528
0.003566,0.002734,-0.009013
0.003858,0.002496,-0.009070
